kabupaten,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,latitude,longitude,tanggal,musim,label_banjir,status_risiko,hujan_lag1,hujan_lag3,hujan_lag7,rolling_avg_3,rolling_avg_7,rolling_avg_14,musim_encoded,lc_built_up,lc_tree_cover,lc_unknown,lc_cropland,lc_permanent_water_bodies,risiko_index
Aceh Jaya,Setiabakti,53.899,87.698,26.88,368.43,Lainnya,0.735,3.806,36.489,2024,9,1,4.8045,95.6418,2024-09-01,Kemarau,True,tinggi,54.523,28.014,47.29,61.924,57.537,60.347,0,0,0,1,0,0,-7.304
Aceh Jaya,Teunom,104.965,240.282,28.28,185.542,Lainnya,0.776,2.643,31.309,2021,3,1,4.5602,95.9162,2021-03-01,Hujan,True,kritis,0.0,0.0,0.0,104.965,104.965,104.965,2,0,0,1,0,0,30.206
Aceh Jaya,Teunom,90.767,137.253,26.55,185.542,Lainnya,0.559,2.643,34.775,2022,10,1,4.5602,95.9162,2022-10-01,Peralihan,True,tinggi,104.965,0.0,0.0,97.866,97.866,97.866,1,0,0,1,0,0,25.188
Aceh Jaya,Teunom,58.633,108.805,27.73,185.542,Lainnya,0.736,2.643,33.907,2022,11,1,4.5602,95.9162,2022-11-01,Hujan,True,tinggi,90.767,0.0,0.0,84.788,84.788,84.788,2,0,0,1,0,0,12.187
Aceh Jaya,Teunom,35.794,66.179,28.9,185.542,Lainnya,0.849,2.643,32.409,2023,5,1,4.5602,95.9162,2023-05-01,Kemarau,True,sedang,58.633,104.965,0.0,61.731,72.54,72.54,0,0,0,1,0,0,2.769
Aceh Jaya,Teunom,80.548,104.141,25.63,185.542,Lainnya,0.607,2.643,34.215,2023,11,1,4.5602,95.9162,2023-11-01,Hujan,True,tinggi,35.794,90.767,0.0,58.325,74.141,74.141,2,0,0,1,0,0,20.996
Aceh Jaya,Teunom,70.273,121.252,27.49,185.542,Lainnya,0.843,2.643,34.478,2023,12,1,4.5602,95.9162,2023-12-01,Hujan,True,tinggi,80.548,58.633,0.0,62.205,73.497,73.497,2,0,0,1,0,0,16.974
Aceh Jaya,Teunom,67.017,106.625,27.42,185.542,Lainnya,0.827,2.643,32.472,2024,4,1,4.5602,95.9162,2024-04-01,Peralihan,True,tinggi,70.273,35.794,0.0,72.613,72.571,72.571,1,0,0,1,0,0,15.268
Aceh Jaya,Teunom,57.339,117.488,28.29,185.542,Lainnya,0.825,2.643,33.478,2024,5,1,4.5602,95.9162,2024-05-01,Kemarau,True,tinggi,67.017,80.548,104.965,64.876,65.767,70.667,0,0,0,1,0,0,11.597
Aceh Jaya,Teunom,48.711,75.718,28.55,185.542,Lainnya,0.786,2.643,32.721,2024,9,1,4.5602,95.9162,2024-09-01,Kemarau,True,sedang,57.339,70.273,90.767,57.689,59.759,68.227,0,0,0,1,0,0,7.989
Aceh Jaya,Teunom,73.14,142.126,28.62,185.542,Lainnya,0.736,2.643,33.233,2024,11,1,4.5602,95.9162,2024-11-01,Hujan,True,tinggi,48.711,67.017,58.633,59.73,61.832,68.719,2,0,0,1,0,0,17.855
Aceh Selatan,Bakongan,39.772,61.075,26.79,261.892,Lainnya,0.825,4.885,34.768,2023,5,1,2.9999,97.5395,2023-05-01,Kemarau,True,sedang,0.0,0.0,0.0,39.772,39.772,39.772,0,0,0,1,0,0,-2.47
Aceh Selatan,Bakongan,58.036,74.185,27.98,261.892,Lainnya,0.616,4.885,35.663,2023,11,1,2.9999,97.5395,2023-11-01,Hujan,True,tinggi,39.772,0.0,0.0,48.904,48.904,48.904,2,0,0,1,0,0,4.983
Aceh Selatan,Bakongantimur,75.427,150.264,28.52,146.478,Lainnya,0.823,4.256,32.985,2020,4,1,2.9082,97.5614,2020-04-01,Peralihan,True,tinggi,0.0,0.0,0.0,75.427,75.427,75.427,1,0,0,1,0,0,22.882
Aceh Selatan,Bakongantimur,23.258,34.889,26.15,146.478,Lainnya,0.707,4.256,32.309,2023,9,1,2.9082,97.5614,2023-09-01,Kemarau,True,sedang,75.427,0.0,0.0,49.342,49.342,49.342,0,0,0,1,0,0,1.862
Aceh Selatan,Bakongantimur,59.87,76.001,27.12,146.478,Lainnya,0.575,4.256,32.974,2023,11,1,2.9082,97.5614,2023-11-01,Hujan,True,tinggi,23.258,0.0,0.0,52.852,52.852,52.852,2,0,0,1,0,0,16.62
Aceh Selatan,Bakongantimur,55.721,91.465,27.89,146.478,Lainnya,0.834,4.256,32.561,2024,8,1,2.9082,97.5614,2024-08-01,Kemarau,True,tinggi,59.87,75.427,0.0,46.283,53.569,53.569,0,0,0,1,0,0,14.916
Aceh Selatan,Kluetselatan,54.613,72.054,27.84,89.035,Lainnya,0.636,2.617,32.89,2023,11,1,3.0382,97.4208,2023-11-01,Hujan,True,tinggi,0.0,0.0,0.0,54.613,54.613,54.613,2,0,0,1,0,0,20.008
Aceh Selatan,Kluetselatan,47.16,83.309,28.36,89.035,Lainnya,0.828,2.617,33.047,2024,10,1,3.0382,97.4208,2024-10-01,Peralihan,True,sedang,54.613,0.0,0.0,50.886,50.886,50.886,1,0,0,1,0,0,17.087
Aceh Selatan,Kluettengah,36.356,89.921,22.04,1206.326,Tree Cover,0.862,10.498,37.682,2020,1,1,3.4275,97.3563,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,36.356,36.356,36.356,2,0,1,0,0,0,-96.85
Aceh Selatan,Kluettengah,48.317,72.103,20.07,1206.326,Tree Cover,0.766,10.498,38.322,2022,8,1,3.4275,97.3563,2022-08-01,Kemarau,True,sedang,36.356,0.0,0.0,42.336,42.336,42.336,0,0,1,0,0,0,-91.952
Aceh Selatan,Kluettengah,39.122,68.981,21.27,1206.326,Tree Cover,0.702,10.498,37.243,2022,9,1,3.4275,97.3563,2022-09-01,Kemarau,True,sedang,48.317,0.0,0.0,41.265,41.265,41.265,0,0,1,0,0,0,-95.855
Aceh Selatan,Kluettengah,47.256,67.561,22.42,1206.326,Tree Cover,0.852,10.498,37.122,2023,5,1,3.4275,97.3563,2023-05-01,Kemarau,True,sedang,39.122,36.356,0.0,44.898,42.763,42.763,0,0,1,0,0,0,-92.603
Aceh Selatan,Kluettengah,35.206,91.682,22.35,1206.326,Tree Cover,0.876,10.498,36.151,2023,6,1,3.4275,97.3563,2023-06-01,Kemarau,True,sedang,47.256,48.317,0.0,40.528,41.251,41.251,0,0,1,0,0,0,-97.614
Aceh Selatan,Kluettengah,24.057,29.855,21.66,1206.326,Tree Cover,0.721,10.498,37.363,2023,9,1,3.4275,97.3563,2023-09-01,Kemarau,True,sedang,35.206,39.122,0.0,35.506,38.386,38.386,0,0,1,0,0,0,-101.854
Aceh Selatan,Kluettengah,61.777,92.827,21.11,1206.326,Tree Cover,0.617,10.498,37.686,2023,11,1,3.4275,97.3563,2023-11-01,Hujan,True,tinggi,24.057,47.256,0.0,40.347,41.727,41.727,2,0,1,0,0,0,-86.717
Aceh Selatan,Kluettengah,48.729,81.182,22.3,1206.326,Tree Cover,0.856,10.498,37.487,2024,10,1,3.4275,97.3563,2024-10-01,Peralihan,True,sedang,61.777,35.206,36.356,44.854,43.495,42.602,1,0,1,0,0,0,-91.941
Aceh Selatan,Kluettengah,44.227,63.664,20.89,1206.326,Tree Cover,0.848,10.498,36.9,2024,12,1,3.4275,97.3563,2024-12-01,Hujan,True,sedang,48.729,24.057,48.317,51.578,42.911,42.783,2,0,1,0,0,0,-93.86
Aceh Selatan,Kluettimur,38.133,89.732,25.95,456.291,Tree Cover,0.806,8.488,33.518,2020,1,1,3.1722,97.4563,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,38.133,38.133,38.133,2,0,1,0,0,0,-22.278
Aceh Selatan,Kluettimur,42.246,100.067,26.76,456.291,Tree Cover,0.858,8.488,33.613,2020,7,1,3.1722,97.4563,2020-07-01,Kemarau,True,sedang,38.133,0.0,0.0,40.19,40.19,40.19,0,0,1,0,0,0,-20.606
Aceh Selatan,Kluettimur,36.963,80.983,24.36,456.291,Tree Cover,0.692,8.488,33.889,2022,9,1,3.1722,97.4563,2022-09-01,Kemarau,True,sedang,42.246,0.0,0.0,39.114,39.114,39.114,0,0,1,0,0,0,-22.689
Aceh Selatan,Kluettimur,42.548,72.719,26.3,456.291,Tree Cover,0.831,8.488,33.734,2023,5,1,3.1722,97.4563,2023-05-01,Kemarau,True,sedang,36.963,38.133,0.0,40.586,39.973,39.973,0,0,1,0,0,0,-20.465
Aceh Selatan,Kluettimur,47.829,90.054,25.42,456.291,Tree Cover,0.833,8.488,34.27,2023,10,1,3.1722,97.4563,2023-10-01,Peralihan,True,sedang,42.548,42.246,0.0,42.447,41.544,41.544,1,0,1,0,0,0,-18.245
Aceh Selatan,Kluettimur,57.335,80.538,25.92,456.291,Tree Cover,0.705,8.488,34.286,2023,11,1,3.1722,97.4563,2023-11-01,Hujan,True,tinggi,47.829,36.963,0.0,49.237,44.176,44.176,2,0,1,0,0,0,-14.459
Aceh Selatan,Kluettimur,56.655,74.853,26.41,456.291,Tree Cover,0.801,8.488,33.354,2024,5,1,3.1722,97.4563,2024-05-01,Kemarau,True,tinggi,57.335,42.548,0.0,53.94,45.958,45.958,0,0,1,0,0,0,-14.903
Aceh Selatan,Kluettimur,43.363,59.057,26.11,456.291,Tree Cover,0.844,8.488,33.954,2024,8,1,3.1722,97.4563,2024-08-01,Kemarau,True,sedang,56.655,47.829,38.133,52.451,46.706,45.634,0,0,1,0,0,0,-20.093
Aceh Selatan,Kluetutara,39.098,72.503,28.66,137.62,Lainnya,0.736,4.535,31.782,2023,5,1,3.1252,97.3485,2023-05-01,Kemarau,True,sedang,0.0,0.0,0.0,39.098,39.098,39.098,0,0,0,1,0,0,9.024
Aceh Selatan,Kluetutara,25.401,34.362,27.39,137.62,Lainnya,0.726,4.535,32.103,2023,9,1,3.1252,97.3485,2023-09-01,Kemarau,True,sedang,39.098,0.0,0.0,32.249,32.249,32.249,0,0,0,1,0,0,3.608
Aceh Selatan,Kluetutara,56.663,75.436,30.29,137.62,Lainnya,0.6,4.535,32.365,2023,11,1,3.1252,97.3485,2023-11-01,Hujan,True,tinggi,25.401,0.0,0.0,40.387,40.387,40.387,2,0,0,1,0,0,16.146
Aceh Selatan,Kluetutara,51.755,89.861,29.96,137.62,Lainnya,0.767,4.535,32.538,2024,10,1,3.1252,97.3485,2024-10-01,Peralihan,True,tinggi,56.663,39.098,0.0,44.606,43.229,43.229,1,0,0,1,0,0,14.243
Aceh Selatan,Meukek,32.912,79.675,22.53,1197.789,Tree Cover,0.858,10.954,32.757,2020,1,1,3.5632,97.1723,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,32.912,32.912,32.912,2,0,1,0,0,0,-98.291
Aceh Selatan,Meukek,23.778,36.599,23.6,1197.789,Tree Cover,0.668,10.954,30.933,2020,8,1,3.5632,97.1723,2020-08-01,Kemarau,True,sedang,32.912,0.0,0.0,28.345,28.345,28.345,0,0,1,0,0,0,-102.338
Aceh Selatan,Meukek,52.234,68.073,21.03,1197.789,Tree Cover,0.592,10.954,33.501,2020,11,1,3.5632,97.1723,2020-11-01,Hujan,True,tinggi,23.778,0.0,0.0,36.308,36.308,36.308,2,0,1,0,0,0,-90.453
Aceh Selatan,Meukek,46.449,74.021,21.52,1197.789,Tree Cover,0.733,10.954,33.94,2022,8,1,3.5632,97.1723,2022-08-01,Kemarau,True,sedang,52.234,32.912,0.0,40.82,38.843,38.843,0,0,1,0,0,0,-92.658
Aceh Selatan,Meukek,36.61,59.944,22.49,1197.789,Tree Cover,0.674,10.954,32.709,2022,9,1,3.5632,97.1723,2022-09-01,Kemarau,True,sedang,46.449,23.778,0.0,45.098,38.397,38.397,0,0,1,0,0,0,-96.849
Aceh Selatan,Meukek,43.167,62.908,22.21,1197.789,Tree Cover,0.854,10.954,32.585,2023,5,1,3.5632,97.1723,2023-05-01,Kemarau,True,sedang,36.61,52.234,0.0,42.075,39.192,39.192,0,0,1,0,0,0,-94.224
Aceh Selatan,Meukek,22.923,29.363,22.48,1197.789,Tree Cover,0.728,10.954,32.82,2023,9,1,3.5632,97.1723,2023-09-01,Kemarau,True,sedang,43.167,46.449,0.0,34.233,36.868,36.868,0,0,1,0,0,0,-102.293
Aceh Selatan,Samadua,36.578,87.398,25.66,534.657,Lainnya,0.741,8.676,30.931,2020,1,1,3.3469,97.1932,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,36.578,36.578,36.578,2,0,0,1,0,0,-31.236
Aceh Selatan,Samadua,70.946,110.378,25.72,534.657,Lainnya,0.696,8.676,29.47,2021,3,1,3.3469,97.1932,2021-03-01,Hujan,True,tinggi,36.578,0.0,0.0,53.762,53.762,53.762,2,0,0,1,0,0,-17.788
Aceh Selatan,Samadua,42.437,79.738,26.36,534.657,Lainnya,0.604,8.676,32.122,2022,9,1,3.3469,97.1932,2022-09-01,Kemarau,True,sedang,70.946,0.0,0.0,49.987,49.987,49.987,0,0,0,1,0,0,-28.675
Aceh Selatan,Samadua,25.296,32.929,22.95,534.657,Lainnya,0.61,8.676,32.211,2023,9,1,3.3469,97.1932,2023-09-01,Kemarau,True,sedang,42.437,36.578,0.0,46.226,43.814,43.814,0,0,0,1,0,0,-35.512
Aceh Selatan,Samadua,54.83,112.39,25.4,534.657,Lainnya,0.62,8.676,32.511,2023,10,1,3.3469,97.1932,2023-10-01,Peralihan,True,tinggi,25.296,70.946,0.0,40.854,46.017,46.017,1,0,0,1,0,0,-23.637
Aceh Selatan,Samadua,60.533,84.172,21.28,534.657,Lainnya,0.596,8.676,32.653,2023,11,1,3.3469,97.1932,2023-11-01,Hujan,True,tinggi,54.83,42.437,0.0,46.886,48.437,48.437,2,0,0,1,0,0,-21.331
Aceh Selatan,Samadua,75.975,111.465,26.66,534.657,Lainnya,0.72,8.676,31.657,2024,5,1,3.3469,97.1932,2024-05-01,Kemarau,True,tinggi,60.533,25.296,0.0,63.779,52.371,52.371,0,0,0,1,0,0,-15.335
Aceh Selatan,Sawang,71.628,114.943,24.61,712.277,Tree Cover,0.691,9.83,29.59,2021,3,1,3.429,97.1746,2021-03-01,Hujan,True,tinggi,0.0,0.0,0.0,71.628,71.628,71.628,2,0,1,0,0,0,-35.08
Aceh Selatan,Sawang,90.506,120.034,26.24,712.277,Tree Cover,0.843,9.83,33.577,2021,11,1,3.429,97.1746,2021-11-01,Hujan,True,tinggi,71.628,0.0,0.0,81.067,81.067,81.067,2,0,1,0,0,0,-26.709
Aceh Selatan,Sawang,54.96,83.868,23.39,712.277,Tree Cover,0.763,9.83,33.451,2022,8,1,3.429,97.1746,2022-08-01,Kemarau,True,tinggi,90.506,0.0,0.0,72.365,72.365,72.365,0,0,1,0,0,0,-40.965
Aceh Selatan,Sawang,25.381,32.521,22.95,712.277,Tree Cover,0.634,9.83,32.317,2023,9,1,3.429,97.1746,2023-09-01,Kemarau,True,sedang,54.96,71.628,0.0,56.949,60.619,60.619,0,0,1,0,0,0,-53.042
Aceh Selatan,Sawang,53.694,112.499,25.17,712.277,Tree Cover,0.506,9.83,32.618,2023,10,1,3.429,97.1746,2023-10-01,Peralihan,True,tinggi,25.381,90.506,0.0,44.678,59.234,59.234,1,0,1,0,0,0,-41.676
Aceh Selatan,Sawang,63.868,90.471,26.28,712.277,Tree Cover,0.586,9.83,32.759,2023,11,1,3.429,97.1746,2023-11-01,Hujan,True,tinggi,53.694,54.96,0.0,47.648,60.006,60.006,2,0,1,0,0,0,-37.566
Aceh Selatan,Tapaktuan,38.229,89.586,24.95,601.413,Lainnya,0.649,10.497,32.924,2020,1,1,3.2862,97.2287,2020-01-01,Hujan,True,sedang,0.0,0.0,0.0,38.229,38.229,38.229,2,0,0,1,0,0,-36.593
Aceh Selatan,Tapaktuan,73.224,108.196,26.2,601.413,Lainnya,0.709,10.497,30.992,2021,3,1,3.2862,97.2287,2021-03-01,Hujan,True,tinggi,38.229,0.0,0.0,55.726,55.726,55.726,2,0,0,1,0,0,-22.972
Aceh Selatan,Tapaktuan,42.097,84.463,23.93,601.413,Lainnya,0.67,10.497,33.606,2022,9,1,3.2862,97.2287,2022-09-01,Kemarau,True,sedang,73.224,0.0,0.0,51.183,51.183,51.183,0,0,0,1,0,0,-34.906
Aceh Selatan,Tapaktuan,25.16,33.136,22.69,601.413,Lainnya,0.6,10.497,33.71,2023,9,1,3.2862,97.2287,2023-09-01,Kemarau,True,sedang,42.097,38.229,0.0,46.827,44.678,44.678,0,0,0,1,0,0,-41.671
Aceh Selatan,Tapaktuan,73.602,108.596,24.3,601.413,Lainnya,0.693,10.497,33.192,2024,5,1,3.2862,97.2287,2024-05-01,Kemarau,True,tinggi,25.16,73.224,0.0,46.953,50.462,50.462,0,0,0,1,0,0,-22.384
Aceh Selatan,Tapaktuan,49.881,61.797,25.05,601.413,Lainnya,0.741,10.497,33.674,2024,8,1,3.2862,97.2287,2024-08-01,Kemarau,True,sedang,73.602,42.097,0.0,49.548,50.366,50.366,0,0,0,1,0,0,-31.768
Aceh Selatan,Trumon,50.814,110.299,28.43,46.794,Lainnya,0.878,0.53,35.002,2020,1,1,2.6548,97.7086,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,50.814,50.814,50.814,2,0,0,1,0,0,22.858
Aceh Selatan,Trumon,66.487,143.363,27.64,46.794,Lainnya,0.55,0.53,35.722,2022,10,1,2.6548,97.7086,2022-10-01,Peralihan,True,tinggi,50.814,0.0,0.0,58.65,58.65,58.65,1,0,0,1,0,0,29.222
Aceh Selatan,Trumon,73.776,109.227,26.14,46.794,Lainnya,0.621,0.53,35.931,2023,11,1,2.6548,97.7086,2023-11-01,Hujan,True,tinggi,66.487,0.0,0.0,63.692,63.692,63.692,2,0,0,1,0,0,32.19
Aceh Selatan,Trumon,66.809,108.673,27.85,46.794,Lainnya,0.805,0.53,36.911,2023,12,1,2.6548,97.7086,2023-12-01,Hujan,True,tinggi,73.776,50.814,0.0,69.024,64.471,64.471,2,0,0,1,0,0,29.627
Aceh Selatan,Trumontimur,44.441,66.072,29.16,171.326,Lainnya,0.862,2.706,35.524,2021,1,1,2.8901,97.7758,2021-01-01,Hujan,True,sedang,0.0,0.0,0.0,44.441,44.441,44.441,2,0,0,1,0,0,8.284
Aceh Selatan,Trumontimur,41.301,69.864,28.18,171.326,Lainnya,0.796,2.706,35.665,2021,5,1,2.8901,97.7758,2021-05-01,Kemarau,True,sedang,44.441,0.0,0.0,42.871,42.871,42.871,0,0,0,1,0,0,7.046
Aceh Selatan,Trumontimur,80.142,110.976,28.72,171.326,Lainnya,0.789,2.706,36.779,2021,11,1,2.8901,97.7758,2021-11-01,Hujan,True,tinggi,41.301,0.0,0.0,55.295,55.295,55.295,2,0,0,1,0,0,22.804
Aceh Selatan,Trumontimur,67.556,130.502,29.7,171.326,Lainnya,0.533,2.706,36.639,2022,10,1,2.8901,97.7758,2022-10-01,Peralihan,True,tinggi,80.142,44.441,0.0,63.0,58.36,58.36,1,0,0,1,0,0,17.703
Aceh Selatan,Trumontimur,23.266,54.009,26.49,171.326,Lainnya,0.754,2.706,34.964,2023,7,1,2.8901,97.7758,2023-07-01,Kemarau,True,sedang,67.556,41.301,0.0,56.988,51.341,51.341,0,0,0,1,0,0,-0.314
Aceh Selatan,Trumontimur,66.406,89.52,28.23,171.326,Lainnya,0.698,2.706,36.675,2023,11,1,2.8901,97.7758,2023-11-01,Hujan,True,tinggi,23.266,80.142,0.0,52.409,53.852,53.852,2,0,0,1,0,0,17.275
Aceh Selatan,Trumontimur,51.254,68.732,29.28,171.326,Lainnya,0.779,2.706,36.175,2024,5,1,2.8901,97.7758,2024-05-01,Kemarau,True,tinggi,66.406,67.556,0.0,46.975,53.481,53.481,0,0,0,1,0,0,11.127
Aceh Selatan,Trumontimur,52.565,98.845,28.25,171.326,Lainnya,0.832,2.706,35.872,2024,10,1,2.8901,97.7758,2024-10-01,Peralihan,True,tinggi,51.254,23.266,44.441,56.742,54.641,53.366,1,0,0,1,0,0,11.599
Aceh Selatan,Trumontimur,42.878,75.842,26.72,171.326,Lainnya,0.85,2.706,35.819,2024,12,1,2.8901,97.7758,2024-12-01,Hujan,True,sedang,52.565,66.406,41.301,48.899,54.867,52.201,2,0,0,1,0,0,7.716
Aceh Singkil,Danauparis,49.04,75.201,29.53,114.109,Lainnya,0.798,1.859,31.892,2021,5,1,2.3153,98.1181,2021-05-01,Kemarau,True,sedang,0.0,0.0,0.0,49.04,49.04,49.04,0,0,0,1,0,0,14.982
Aceh Singkil,Danauparis,61.505,116.379,28.86,114.109,Lainnya,0.762,1.859,31.203,2024,3,1,2.3153,98.1181,2024-03-01,Hujan,True,tinggi,49.04,0.0,0.0,55.272,55.272,55.272,2,0,0,1,0,0,19.825
Aceh Singkil,Danauparis,57.402,91.418,28.05,114.109,Lainnya,0.798,1.859,31.856,2024,8,1,2.3153,98.1181,2024-08-01,Kemarau,True,tinggi,61.505,0.0,0.0,55.982,55.982,55.982,0,0,0,1,0,0,18.32
Aceh Singkil,Gunungmeriah,52.019,96.173,29.69,44.617,Lainnya,0.781,0.61,36.001,2021,5,1,2.3838,97.9621,2021-05-01,Kemarau,True,tinggi,0.0,0.0,0.0,52.019,52.019,52.019,0,0,0,1,0,0,23.755
Aceh Singkil,Gunungmeriah,53.784,78.074,29.83,44.617,Lainnya,0.824,0.61,36.248,2022,8,1,2.3838,97.9621,2022-08-01,Kemarau,True,tinggi,52.019,0.0,0.0,52.902,52.902,52.902,0,0,0,1,0,0,24.517
Aceh Singkil,Gunungmeriah,87.231,134.186,29.56,44.617,Lainnya,0.738,0.61,37.264,2022,11,1,2.3838,97.9621,2022-11-01,Hujan,True,tinggi,53.784,0.0,0.0,64.345,64.345,64.345,2,0,0,1,0,0,38.086
Aceh Singkil,Gunungmeriah,48.414,69.35,28.67,44.617,Lainnya,0.803,0.61,35.364,2023,5,1,2.3838,97.9621,2023-05-01,Kemarau,True,sedang,87.231,52.019,0.0,63.143,60.362,60.362,0,0,0,1,0,0,22.189
Aceh Singkil,Gunungmeriah,49.156,79.494,27.64,44.617,Lainnya,0.617,0.61,36.561,2023,10,1,2.3838,97.9621,2023-10-01,Peralihan,True,sedang,48.414,53.784,0.0,61.6,58.121,58.121,1,0,0,1,0,0,22.697
Aceh Singkil,Gunungmeriah,85.112,119.722,27.51,44.617,Lainnya,0.63,0.61,37.075,2023,11,1,2.3838,97.9621,2023-11-01,Hujan,True,tinggi,49.156,87.231,0.0,60.894,62.619,62.619,2,0,0,1,0,0,37.184
Aceh Singkil,Gunungmeriah,68.739,124.029,29.57,44.617,Lainnya,0.787,0.61,35.964,2024,3,1,2.3838,97.9621,2024-03-01,Hujan,True,tinggi,85.112,48.414,0.0,67.669,63.494,63.494,2,0,0,1,0,0,30.436
Aceh Singkil,Gunungmeriah,58.527,85.721,30.41,44.617,Lainnya,0.751,0.61,36.184,2024,5,1,2.3838,97.9621,2024-05-01,Kemarau,True,tinggi,68.739,49.156,52.019,70.793,64.423,62.873,0,0,0,1,0,0,26.39
Aceh Singkil,Gunungmeriah,70.573,113.952,29.09,44.617,Lainnya,0.777,0.61,36.336,2024,8,1,2.3838,97.9621,2024-08-01,Kemarau,True,tinggi,58.527,85.112,53.784,65.946,66.822,63.728,0,0,0,1,0,0,31.243
Aceh Singkil,Gunungmeriah,60.672,102.33,29.7,44.617,Lainnya,0.807,0.61,36.152,2024,10,1,2.3838,97.9621,2024-10-01,Peralihan,True,tinggi,70.573,68.739,87.231,63.257,63.028,63.423,1,0,0,1,0,0,27.25
Aceh Singkil,Simpangkanan,63.661,132.104,28.73,87.944,Lainnya,0.838,1.236,34.529,2020,1,1,2.4295,98.0379,2020-01-01,Hujan,True,tinggi,0.0,0.0,0.0,63.661,63.661,63.661,2,0,0,1,0,0,23.887
Aceh Singkil,Simpangkanan,48.539,74.951,31.35,87.944,Lainnya,0.837,1.236,33.531,2020,9,1,2.4295,98.0379,2020-09-01,Kemarau,True,sedang,63.661,0.0,0.0,56.1,56.1,56.1,0,0,0,1,0,0,17.638
Aceh Singkil,Simpangkanan,65.57,108.29,29.34,87.944,Lainnya,0.802,1.236,34.473,2020,11,1,2.4295,98.0379,2020-11-01,Hujan,True,tinggi,48.539,0.0,0.0,59.257,59.257,59.257,2,0,0,1,0,0,24.634
Aceh Singkil,Simpangkanan,82.697,122.266,28.65,87.944,Lainnya,0.702,1.236,35.17,2022,11,1,2.4295,98.0379,2022-11-01,Hujan,True,tinggi,65.57,63.661,0.0,65.602,65.117,65.117,2,0,0,1,0,0,31.609
Aceh Singkil,Simpangkanan,44.783,70.409,29.61,87.944,Lainnya,0.828,1.236,32.968,2023,5,1,2.4295,98.0379,2023-05-01,Kemarau,True,sedang,82.697,48.539,0.0,64.35,61.05,61.05,0,0,0,1,0,0,16.022
Aceh Singkil,Simpangkanan,43.936,71.19,27.4,87.944,Lainnya,0.725,1.236,33.846,2023,10,1,2.4295,98.0379,2023-10-01,Peralihan,True,sedang,44.783,65.57,0.0,57.139,58.198,58.198,1,0,0,1,0,0,15.843
Aceh Singkil,Simpangkanan,83.569,114.462,28.27,87.944,Lainnya,0.611,1.236,34.7,2023,11,1,2.4295,98.0379,2023-11-01,Hujan,True,tinggi,43.936,82.697,0.0,57.429,61.822,61.822,2,0,0,1,0,0,31.85
Aceh Singkil,Simpangkanan,62.301,111.841,29.4,87.944,Lainnya,0.815,1.236,33.19,2024,3,1,2.4295,98.0379,2024-03-01,Hujan,True,tinggi,83.569,44.783,63.661,63.269,61.628,61.882,2,0,0,1,0,0,23.072
Aceh Singkil,Simpangkanan,62.375,100.172,29.46,87.944,Lainnya,0.809,1.236,33.726,2024,8,1,2.4295,98.0379,2024-08-01,Kemarau,True,tinggi,62.301,43.936,48.539,69.415,63.604,61.937,0,0,0,1,0,0,23.208
Aceh Singkil,Simpangkanan,56.769,101.545,29.44,87.944,Lainnya,0.844,1.236,34.038,2024,10,1,2.4295,98.0379,2024-10-01,Peralihan,True,tinggi,62.375,83.569,65.57,60.482,62.347,61.42,1,0,0,1,0,0,21.033
Aceh Singkil,Singkil,104.802,168.142,27.68,17.789,Lainnya,0.678,0.283,38.642,2022,11,1,2.3313,97.8025,2022-11-01,Hujan,True,kritis,0.0,0.0,0.0,104.802,104.802,104.802,2,0,0,1,0,0,48.014
Aceh Singkil,Singkil,65.745,107.726,26.41,17.789,Lainnya,0.515,0.283,38.347,2023,10,1,2.3313,97.8025,2023-10-01,Peralihan,True,tinggi,104.802,0.0,0.0,85.274,85.274,85.274,1,0,0,1,0,0,32.308
Aceh Singkil,Singkil,94.309,148.004,23.62,17.789,Lainnya,0.57,0.283,38.637,2023,11,1,2.3313,97.8025,2023-11-01,Hujan,True,tinggi,65.745,0.0,0.0,88.285,88.285,88.285,2,0,0,1,0,0,43.8
Aceh Singkil,Singkil,73.178,143.893,28.08,17.789,Lainnya,0.715,0.283,37.788,2024,3,1,2.3313,97.8025,2024-03-01,Hujan,True,tinggi,94.309,104.802,0.0,77.744,84.508,84.508,2,0,0,1,0,0,35.2
Aceh Singkil,Singkil,70.565,119.7,27.46,17.789,Lainnya,0.752,0.283,37.541,2024,10,1,2.3313,97.8025,2024-10-01,Peralihan,True,tinggi,73.178,65.745,0.0,79.351,81.72,81.72,1,0,0,1,0,0,34.111
Aceh Singkil,Singkil,125.87,189.961,26.38,17.789,Lainnya,0.635,0.283,38.233,2024,11,1,2.3313,97.8025,2024-11-01,Hujan,True,kritis,70.565,94.309,0.0,89.871,89.078,89.078,2,0,0,1,0,0,56.353
Aceh Singkil,Singkilutara,54.081,92.72,29.43,21.618,Lainnya,0.745,0.391,35.631,2021,5,1,2.2746,97.9953,2021-05-01,Kemarau,True,tinggi,0.0,0.0,0.0,54.081,54.081,54.081,0,0,0,1,0,0,26.767
