tanggal,kejadian,kabupaten,provinsi,korban_meninggal,korban_hilang,korban_terluka,rumah_rusak,rumah_terendam,fasum_rusak,tahun,bulan,musim,terjadi_banjir
2024-11-20,Banjir,Bone Bolango,Gorontalo,0,0,0,0,24,0,2024,11,Hujan,True
2024-11-19,Banjir,Kota Adm. Jakarta Selatan,Dki Jakarta,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-19,Banjir,Bekasi,Jawa Barat,0,0,0,0,222,0,2024,11,Hujan,True
2024-11-19,Banjir,Karawang,Jawa Barat,0,0,0,131,12,0,2024,11,Hujan,True
2024-11-19,Banjir,Sumedang,Jawa Barat,0,0,0,0,18,0,2024,11,Hujan,True
2024-11-19,Banjir,Kota Bekasi,Jawa Barat,0,0,0,0,215,0,2024,11,Hujan,True
2024-11-19,Banjir,Cilacap,Jawa Tengah,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-19,Banjir,Mamuju Tengah,Sulawesi Barat,0,0,0,0,101,0,2024,11,Hujan,True
2024-11-19,Banjir,Jember,Jawa Timur,0,0,0,0,33,0,2024,11,Hujan,True
2024-11-19,Banjir,Kota Bogor,Jawa Barat,0,0,0,4,35,0,2024,11,Hujan,True
2024-11-18,Banjir,Bogor,Jawa Barat,0,0,0,0,350,0,2024,11,Hujan,True
2024-11-18,Banjir,Gresik,Jawa Timur,0,0,0,0,60,0,2024,11,Hujan,True
2024-11-18,Banjir,Kota Surabaya,Jawa Timur,0,0,0,60,0,0,2024,11,Hujan,True
2024-11-17,Banjir,Kota Madiun,Jawa Timur,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-17,Banjir,Kota Sibolga,Sumatera Utara,0,0,0,0,313,0,2024,11,Hujan,True
2024-11-17,Banjir,Tapanuli Tengah,Sumatera Utara,0,0,0,14,0,0,2024,11,Hujan,True
2024-11-17,Banjir,Simalungun,Sumatera Utara,0,0,0,0,98,0,2024,11,Hujan,True
2024-11-17,Banjir,Madiun,Jawa Timur,0,0,1,0,132,0,2024,11,Hujan,True
2024-11-17,Banjir,Aceh Barat,Aceh,0,0,0,0,1312,0,2024,11,Hujan,True
2024-11-17,Banjir,Aceh Jaya,Aceh,0,0,0,0,78,0,2024,11,Hujan,True
2024-11-16,Banjir,Kota Subulussalam,Aceh,0,0,0,0,1665,0,2024,11,Hujan,True
2024-11-16,Banjir,Bekasi,Jawa Barat,0,0,0,0,130,0,2024,11,Hujan,True
2024-11-16,Banjir,Bandung Barat,Jawa Barat,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-16,Banjir,Bengkayang,Kalimantan Barat,0,0,0,0,318,0,2024,11,Hujan,True
2024-11-16,Banjir,Mamuju,Sulawesi Barat,0,0,0,0,50,0,2024,11,Hujan,True
2024-11-15,Banjir,Penajam Paser Utara,Kalimantan Timur,0,0,0,0,11,0,2024,11,Hujan,True
2024-11-15,Banjir,Karawang,Jawa Barat,0,0,0,0,147,0,2024,11,Hujan,True
2024-11-14,Banjir,Murung Raya,Kalimantan Tengah,0,0,0,0,130,0,2024,11,Hujan,True
2024-11-14,Banjir,Indramayu,Jawa Barat,0,0,0,0,1860,0,2024,11,Hujan,True
2024-11-13,Banjir,Luwu Utara,Sulawesi Selatan,0,0,0,0,473,0,2024,11,Hujan,True
2024-11-12,Banjir,Kota Lubuk Linggau,Sumatera Selatan,0,0,0,0,58,0,2024,11,Hujan,True
2024-11-12,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,324,0,2024,11,Hujan,True
2024-11-12,Banjir,Lumajang,Jawa Timur,0,0,0,0,70,0,2024,11,Hujan,True
2024-11-12,Banjir,Kerinci,Jambi,0,0,0,0,1814,0,2024,11,Hujan,True
2024-11-12,Banjir,Kota Tangerang Selatan,Banten,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-12,Banjir,Aceh Tenggara,Aceh,0,0,0,13,0,1,2024,11,Hujan,True
2024-11-11,Banjir,Sijunjung,Sumatera Barat,0,0,0,22,651,2,2024,11,Hujan,True
2024-11-11,Banjir,Kota Cirebon,Jawa Barat,0,0,0,0,122,0,2024,11,Hujan,True
2024-11-11,Banjir,Bandung,Jawa Barat,0,0,0,0,244,0,2024,11,Hujan,True
2024-11-11,Banjir,Kediri,Jawa Timur,0,0,0,0,22,0,2024,11,Hujan,True
2024-11-11,Banjir,Garut,Jawa Barat,0,0,0,0,46,0,2024,11,Hujan,True
2024-11-09,Banjir,Kebumen,Jawa Tengah,0,0,0,0,1444,7,2024,11,Hujan,True
2024-11-09,Banjir,Kota Bekasi,Jawa Barat,0,0,0,0,738,0,2024,11,Hujan,True
2024-11-09,Banjir,Paser,Kalimantan Timur,0,0,0,0,89,0,2024,11,Hujan,True
2024-11-09,Banjir,Langkat,Sumatera Utara,0,0,0,0,1758,0,2024,11,Hujan,True
2024-11-08,Banjir,Kota Tanjung Balai,Sumatera Utara,0,0,0,0,2453,0,2024,11,Hujan,True
2024-11-06,Banjir,Muara Enim,Sumatera Selatan,0,0,0,0,143,0,2024,11,Hujan,True
2024-11-06,Banjir,Kota Tangerang Selatan,Banten,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-05,Banjir,Kota Sukabumi,Jawa Barat,0,0,0,0,978,1,2024,11,Hujan,True
2024-11-05,Banjir,Sukabumi,Jawa Barat,0,0,0,7,63,0,2024,11,Hujan,True
2024-11-05,Banjir,Kotawaringin Barat,Kalimantan Tengah,0,0,0,0,40,0,2024,11,Hujan,True
2024-11-05,Banjir,Bogor,Jawa Barat,0,0,0,0,185,0,2024,11,Hujan,True
2024-11-05,Banjir,Bandung,Jawa Barat,0,0,0,0,650,0,2024,11,Hujan,True
2024-11-03,Banjir,Langkat,Sumatera Utara,0,0,0,0,4564,0,2024,11,Hujan,True
2024-11-03,Banjir,Bogor,Jawa Barat,0,0,0,1,97,0,2024,11,Hujan,True
2024-11-02,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,300,0,2024,11,Hujan,True
2024-11-02,Banjir,Kota Tangerang Selatan,Banten,0,0,0,0,0,0,2024,11,Hujan,True
2024-11-02,Banjir,Bogor,Jawa Barat,0,0,0,2,0,0,2024,11,Hujan,True
2024-11-01,Banjir,Asahan,Sumatera Utara,0,0,0,0,1427,6,2024,11,Hujan,True
2024-10-28,Banjir,Simalungun,Sumatera Utara,0,0,0,0,15,0,2024,10,Peralihan,True
2024-10-25,Banjir,Kota Palangkaraya,Kalimantan Tengah,0,0,0,0,60,0,2024,10,Peralihan,True
2024-10-25,Banjir,Pati,Jawa Tengah,0,0,0,0,32,0,2024,10,Peralihan,True
2024-10-22,Banjir,Barito Selatan,Kalimantan Tengah,0,0,0,0,36,0,2024,10,Peralihan,True
2024-10-21,Banjir,Mamuju,Sulawesi Barat,0,0,0,0,340,1,2024,10,Peralihan,True
2024-10-21,Banjir,Mamuju Tengah,Sulawesi Barat,0,0,0,5,7,0,2024,10,Peralihan,True
2024-10-21,Banjir,Kapuas,Kalimantan Tengah,0,0,0,0,2145,0,2024,10,Peralihan,True
2024-10-21,Banjir,Tojo Una Una,Sulawesi Tengah,0,0,0,0,2000,0,2024,10,Peralihan,True
2024-10-21,Banjir,Kubu Raya,Kalimantan Barat,0,0,0,0,1340,0,2024,10,Peralihan,True
2024-10-21,Banjir,Donggala,Sulawesi Tengah,0,0,0,0,50,0,2024,10,Peralihan,True
2024-10-21,Banjir,Bone Bolango,Gorontalo,0,0,0,35,176,3,2024,10,Peralihan,True
2024-10-20,Banjir,Lembata,Nusa Tenggara Timur,0,0,0,6,1,0,2024,10,Peralihan,True
2024-10-19,Banjir,Barito Utara,Kalimantan Tengah,0,0,0,0,8495,0,2024,10,Peralihan,True
2024-10-18,Banjir,Melawi,Kalimantan Barat,0,0,0,0,600,0,2024,10,Peralihan,True
2024-10-18,Banjir,Pulang Pisau,Kalimantan Tengah,0,0,0,0,60,0,2024,10,Peralihan,True
2024-10-17,Banjir,Murung Raya,Kalimantan Tengah,0,0,0,0,10964,0,2024,10,Peralihan,True
2024-10-17,Banjir,Sanggau,Kalimantan Barat,0,0,0,3,0,4,2024,10,Peralihan,True
2024-10-17,Banjir,Kota Tanjung Balai,Sumatera Utara,0,0,0,0,4763,0,2024,10,Peralihan,True
2024-10-16,Banjir,Tapanuli Selatan,Sumatera Utara,0,0,0,0,0,0,2024,10,Peralihan,True
2024-10-16,Banjir,Pesisir Selatan,Sumatera Barat,0,0,0,2,15,0,2024,10,Peralihan,True
2024-10-16,Banjir,Dairi,Sumatera Utara,0,0,0,23,0,0,2024,10,Peralihan,True
2024-10-15,Banjir,Kota Bogor,Jawa Barat,0,0,0,0,36,0,2024,10,Peralihan,True
2024-10-15,Banjir,Asahan,Sumatera Utara,0,0,0,0,1896,6,2024,10,Peralihan,True
2024-10-15,Banjir,Indragiri Hulu,Riau,0,0,0,0,30,0,2024,10,Peralihan,True
2024-10-14,Banjir,Kubu Raya,Kalimantan Barat,0,0,0,0,29,0,2024,10,Peralihan,True
2024-10-14,Banjir,Asahan,Sumatera Utara,0,0,0,0,1735,0,2024,10,Peralihan,True
2024-10-14,Banjir,Aceh Barat,Aceh,0,0,0,0,0,0,2024,10,Peralihan,True
2024-10-13,Banjir,Aceh Timur,Aceh,0,0,0,0,202,0,2024,10,Peralihan,True
2024-10-13,Banjir,Aceh Singkil,Aceh,0,0,0,0,665,0,2024,10,Peralihan,True
2024-10-13,Banjir,Kepulauan Mentawai,Sumatera Barat,0,0,0,0,815,0,2024,10,Peralihan,True
2024-10-13,Banjir,Rokan Hulu,Riau,0,0,0,0,145,0,2024,10,Peralihan,True
2024-10-13,Banjir,Mandailing Natal,Sumatera Utara,0,0,0,0,34,0,2024,10,Peralihan,True
2024-10-12,Banjir,Padang Lawas,Sumatera Utara,0,0,0,0,261,7,2024,10,Peralihan,True
2024-10-12,Banjir,Langkat,Sumatera Utara,0,0,0,0,521,0,2024,10,Peralihan,True
2024-10-12,Banjir,Dairi,Sumatera Utara,0,0,0,0,0,0,2024,10,Peralihan,True
2024-10-12,Banjir,Labuhanbatu Selatan,Sumatera Utara,0,0,0,0,35,0,2024,10,Peralihan,True
2024-10-12,Banjir,Aceh Timur,Aceh,0,0,0,0,50,0,2024,10,Peralihan,True
2024-10-12,Banjir,Aceh Tamiang,Aceh,0,0,0,1,0,0,2024,10,Peralihan,True
2024-10-11,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,406,0,2024,10,Peralihan,True
2024-10-11,Banjir,Lima Puluh Kota,Sumatera Barat,0,0,0,0,562,0,2024,10,Peralihan,True
2024-10-11,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,150,0,2024,10,Peralihan,True
2024-10-11,Banjir,Dairi,Sumatera Utara,0,0,0,5,0,2,2024,10,Peralihan,True
2024-10-10,Banjir,Simalungun,Sumatera Utara,0,0,0,0,36,0,2024,10,Peralihan,True
2024-10-10,Banjir,Luwu Utara,Sulawesi Selatan,0,0,0,0,90,0,2024,10,Peralihan,True
2024-10-10,Banjir,Batu Bara,Sumatera Utara,0,0,0,0,405,0,2024,10,Peralihan,True
2024-10-10,Banjir,Tapanuli Selatan,Sumatera Utara,0,0,0,0,240,2,2024,10,Peralihan,True
2024-10-10,Banjir,Dairi,Sumatera Utara,0,0,0,0,5,0,2024,10,Peralihan,True
2024-10-10,Banjir,Aceh Selatan,Aceh,0,0,0,0,1043,0,2024,10,Peralihan,True
2024-10-10,Banjir,Aceh Tenggara,Aceh,1,0,0,39,0,1,2024,10,Peralihan,True
2024-10-10,Banjir,Nagan Raya,Aceh,0,0,0,0,2296,0,2024,10,Peralihan,True
2024-10-10,Banjir,Kota Subulussalam,Aceh,0,0,0,0,701,0,2024,10,Peralihan,True
2024-10-09,Banjir,Samosir,Sumatera Utara,0,0,0,2,0,0,2024,10,Peralihan,True
2024-10-09,Banjir,Karo,Sumatera Utara,0,0,0,1,4,1,2024,10,Peralihan,True
2024-10-09,Banjir,Kota Tebing Tinggi,Sumatera Utara,0,0,0,0,2899,0,2024,10,Peralihan,True
2024-10-09,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,300,0,2024,10,Peralihan,True
2024-10-09,Banjir,Labuhanbatu,Sumatera Utara,0,0,0,0,30,0,2024,10,Peralihan,True
2024-10-09,Banjir,Mandailing Natal,Sumatera Utara,0,0,0,0,45,0,2024,10,Peralihan,True
2024-10-09,Banjir,Dairi,Sumatera Utara,0,0,0,5,0,0,2024,10,Peralihan,True
2024-10-09,Banjir,Ketapang,Kalimantan Barat,0,0,0,0,30,0,2024,10,Peralihan,True
2024-10-08,Banjir,Rokan Hilir,Riau,0,0,0,0,90,0,2024,10,Peralihan,True
2024-10-08,Banjir,Asahan,Sumatera Utara,0,0,0,0,0,0,2024,10,Peralihan,True
2024-10-08,Banjir,Kota Binjai,Sumatera Utara,0,0,0,0,1231,0,2024,10,Peralihan,True
2024-10-08,Banjir,Serdang Bedagai,Sumatera Utara,0,0,0,0,1569,0,2024,10,Peralihan,True
2024-10-08,Banjir,Ketapang,Kalimantan Barat,0,0,0,0,17,0,2024,10,Peralihan,True
2024-10-07,Banjir,Kota Samarinda,Kalimantan Timur,0,0,0,0,16,0,2024,10,Peralihan,True
2024-10-07,Banjir,Toli Toli,Sulawesi Tengah,0,0,0,0,39,0,2024,10,Peralihan,True
2024-10-05,Banjir,Rokan Hilir,Riau,0,0,0,0,7561,0,2024,10,Peralihan,True
2024-10-04,Banjir,Kota Bandar Lampung,Lampung,0,0,0,0,20,0,2024,10,Peralihan,True
2024-10-04,Banjir,Halmahera Utara,Maluku Utara,0,0,0,0,748,0,2024,10,Peralihan,True
2024-10-04,Banjir,Tapanuli Utara,Sumatera Utara,0,0,0,10,0,1,2024,10,Peralihan,True
2024-10-04,Banjir,Padang Pariaman,Sumatera Barat,0,0,0,2,1669,1,2024,10,Peralihan,True
2024-10-04,Banjir,Aceh Utara,Aceh,0,0,0,0,1363,0,2024,10,Peralihan,True
2024-10-04,Banjir,Bogor,Jawa Barat,0,0,0,0,70,0,2024,10,Peralihan,True
2024-10-03,Banjir,Bengkulu Selatan,Bengkulu,0,0,0,25,0,0,2024,10,Peralihan,True
2024-10-03,Banjir,Labuhanbatu Selatan,Sumatera Utara,0,0,0,0,1420,0,2024,10,Peralihan,True
2024-10-02,Banjir,Aceh Tengah,Aceh,0,0,0,1,62,0,2024,10,Peralihan,True
2024-10-01,Banjir,Kepulauan Yapen,P A P U A,0,0,0,0,260,5,2024,10,Peralihan,True
2024-09-27,Banjir,Mandailing Natal,Sumatera Utara,0,0,0,13,0,1,2024,9,Kemarau,True
2024-09-27,Banjir,Berau,Kalimantan Timur,0,0,0,0,512,1,2024,9,Kemarau,True
2024-09-27,Banjir,Samosir,Sumatera Utara,0,0,0,5,0,0,2024,9,Kemarau,True
2024-09-26,Banjir,Sarolangun,Jambi,0,0,0,0,39,0,2024,9,Kemarau,True
2024-09-25,Banjir,Sanggau,Kalimantan Barat,0,0,0,5,110,0,2024,9,Kemarau,True
2024-09-21,Banjir,Toli Toli,Sulawesi Tengah,0,0,0,3,27,0,2024,9,Kemarau,True
2024-09-21,Banjir,Aceh Barat,Aceh,2,0,0,1,1578,0,2024,9,Kemarau,True
2024-09-19,Banjir,Kota Tanjung Balai,Sumatera Utara,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-17,Banjir,Timor Tengah Selatan,Nusa Tenggara Timur,0,0,0,0,58,0,2024,9,Kemarau,True
2024-09-17,Banjir,Serdang Bedagai,Sumatera Utara,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-17,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,95,0,2024,9,Kemarau,True
2024-09-17,Banjir,Aceh Jaya,Aceh,0,0,0,0,409,0,2024,9,Kemarau,True
2024-09-15,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-13,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,2304,0,2024,9,Kemarau,True
2024-09-13,Banjir,Simalungun,Sumatera Utara,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-12,Banjir,Kota Adm. Jakarta Timur,Dki Jakarta,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-11,Banjir,Langkat,Sumatera Utara,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-11,Banjir,Lamandau,Kalimantan Tengah,0,0,0,0,242,0,2024,9,Kemarau,True
2024-09-11,Banjir,Bandung,Jawa Barat,0,0,0,0,388,0,2024,9,Kemarau,True
2024-09-10,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,13,0,2024,9,Kemarau,True
2024-09-09,Banjir,Bandung,Jawa Barat,0,0,0,0,9,0,2024,9,Kemarau,True
2024-09-09,Banjir,Sanggau,Kalimantan Barat,0,0,0,10,0,0,2024,9,Kemarau,True
2024-09-08,Banjir,Banyumas,Jawa Tengah,0,0,0,0,58,0,2024,9,Kemarau,True
2024-09-08,Banjir,Pesisir Selatan,Sumatera Barat,0,0,0,0,120,0,2024,9,Kemarau,True
2024-09-08,Banjir,Kota Binjai,Sumatera Utara,0,0,0,0,461,0,2024,9,Kemarau,True
2024-09-08,Banjir,Kota Surakarta,Jawa Tengah,0,0,0,0,171,0,2024,9,Kemarau,True
2024-09-07,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,295,0,2024,9,Kemarau,True
2024-09-07,Banjir,Luwu,Sulawesi Selatan,0,0,0,0,0,0,2024,9,Kemarau,True
2024-09-07,Banjir,Seram Bagian Timur,Maluku,0,0,0,22,46,0,2024,9,Kemarau,True
2024-09-07,Banjir,Morowali,Sulawesi Tengah,0,0,0,0,22,0,2024,9,Kemarau,True
2024-09-07,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,237,0,2024,9,Kemarau,True
2024-09-07,Banjir,Asahan,Sumatera Utara,0,0,0,0,30,0,2024,9,Kemarau,True
2024-09-06,Banjir,Luwu Timur,Sulawesi Selatan,0,0,0,0,40,0,2024,9,Kemarau,True
2024-09-05,Banjir,Keerom,P A P U A,0,0,0,0,20,0,2024,9,Kemarau,True
2024-09-03,Banjir,Sanggau,Kalimantan Barat,0,0,0,0,175,0,2024,9,Kemarau,True
2024-09-03,Banjir,Parigi Moutong,Sulawesi Tengah,0,0,0,0,154,0,2024,9,Kemarau,True
2024-09-02,Banjir,Parigi Moutong,Sulawesi Tengah,0,0,0,0,12,0,2024,9,Kemarau,True
2024-09-02,Banjir,Waropen,P A P U A,0,0,0,0,27,2,2024,9,Kemarau,True
2024-09-01,Banjir,Kota Palu,Sulawesi Tengah,0,0,0,0,15,0,2024,9,Kemarau,True
2024-08-31,Banjir,Kepulauan Yapen,P A P U A,0,0,0,0,14,0,2024,8,Kemarau,True
2024-08-30,Banjir,Sanggau,Kalimantan Barat,0,0,0,0,245,0,2024,8,Kemarau,True
2024-08-30,Banjir,Lamandau,Kalimantan Tengah,0,0,0,0,35,0,2024,8,Kemarau,True
2024-08-30,Banjir,Donggala,Sulawesi Tengah,0,0,0,0,31,0,2024,8,Kemarau,True
2024-08-30,Banjir,Ketapang,Kalimantan Barat,0,0,0,0,35,0,2024,8,Kemarau,True
2024-08-29,Banjir,Kota Samarinda,Kalimantan Timur,1,0,0,0,0,0,2024,8,Kemarau,True
2024-08-29,Banjir,Sigi,Sulawesi Tengah,0,0,0,0,32,0,2024,8,Kemarau,True
2024-08-28,Banjir,Pasaman Barat,Sumatera Barat,0,0,0,0,180,0,2024,8,Kemarau,True
2024-08-28,Banjir,Deli Serdang,Sumatera Utara,0,0,0,0,61,0,2024,8,Kemarau,True
2024-08-28,Banjir,Kota Tidore Kepulauan,Maluku Utara,0,0,0,0,200,0,2024,8,Kemarau,True
2024-08-27,Banjir,Kota Medan,Sumatera Utara,0,0,0,0,172,0,2024,8,Kemarau,True
2024-08-26,Banjir,Kota Sorong,Papua Barat Daya,0,0,0,38,117,0,2024,8,Kemarau,True
2024-08-26,Banjir,Gunung Mas,Kalimantan Tengah,0,0,0,0,75,0,2024,8,Kemarau,True
2024-08-26,Banjir,Sorong,Papua Barat Daya,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-26,Banjir,Landak,Kalimantan Barat,0,0,0,0,1141,0,2024,8,Kemarau,True
2024-08-26,Banjir,Bone Bolango,Gorontalo,0,0,0,14,75,0,2024,8,Kemarau,True
2024-08-25,Banjir,Kota Ternate,Maluku Utara,19,1,15,40,39,1,2024,8,Kemarau,True
2024-08-24,Banjir,Kapuas Hulu,Kalimantan Barat,0,0,0,0,562,0,2024,8,Kemarau,True
2024-08-23,Banjir,Mamuju Tengah,Sulawesi Barat,0,0,0,0,27,0,2024,8,Kemarau,True
2024-08-23,Banjir,Kota Palu,Sulawesi Tengah,0,0,0,0,70,0,2024,8,Kemarau,True
2024-08-22,Banjir,Melawi,Kalimantan Barat,0,0,0,0,400,0,2024,8,Kemarau,True
2024-08-22,Banjir,Parigi Moutong,Sulawesi Tengah,0,0,0,0,84,0,2024,8,Kemarau,True
2024-08-22,Banjir,Aceh Tenggara,Aceh,0,0,0,0,647,0,2024,8,Kemarau,True
2024-08-21,Banjir,Pulau Taliabu,Maluku Utara,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-20,Banjir,Landak,Kalimantan Barat,1,0,0,0,73,1,2024,8,Kemarau,True
2024-08-20,Banjir,Bone Bolango,Gorontalo,0,0,0,0,411,0,2024,8,Kemarau,True
2024-08-19,Banjir,Nias Utara,Sumatera Utara,0,0,0,0,600,0,2024,8,Kemarau,True
2024-08-19,Banjir,Kepulauan Mentawai,Sumatera Barat,0,0,0,18,18,0,2024,8,Kemarau,True
2024-08-19,Banjir,Lombok Barat,Nusa Tenggara Barat,0,0,0,0,150,0,2024,8,Kemarau,True
2024-08-18,Banjir,Landak,Kalimantan Barat,0,0,0,0,143,0,2024,8,Kemarau,True
2024-08-18,Banjir,Aceh Jaya,Aceh,0,0,0,0,339,0,2024,8,Kemarau,True
2024-08-17,Banjir,Kota Subulussalam,Aceh,0,0,0,0,40,0,2024,8,Kemarau,True
2024-08-17,Banjir,Kota Samarinda,Kalimantan Timur,0,0,0,0,42,0,2024,8,Kemarau,True
2024-08-13,Banjir,Mamuju,Sulawesi Barat,0,0,0,1,717,1,2024,8,Kemarau,True
2024-08-13,Banjir,Bolaang Mongondow,Sulawesi Utara,0,0,0,1,1248,4,2024,8,Kemarau,True
2024-08-13,Banjir,Sorong,Papua Barat Daya,0,0,0,2,3000,1,2024,8,Kemarau,True
2024-08-13,Banjir,Halmahera Tengah,Maluku Utara,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-11,Banjir,Aceh Singkil,Aceh,0,0,0,0,419,0,2024,8,Kemarau,True
2024-08-11,Banjir,Nias Utara,Sumatera Utara,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-10,Banjir,Aceh Selatan,Aceh,0,0,0,0,455,0,2024,8,Kemarau,True
2024-08-10,Banjir,Simeulue,Aceh,0,0,0,0,64,0,2024,8,Kemarau,True
2024-08-09,Banjir,Bireuen,Aceh,0,0,0,0,128,0,2024,8,Kemarau,True
2024-08-09,Banjir,Pidie Jaya,Aceh,0,0,0,0,70,0,2024,8,Kemarau,True
2024-08-09,Banjir,Penajam Paser Utara,Kalimantan Timur,0,0,0,0,31,0,2024,8,Kemarau,True
2024-08-09,Banjir,Kota Balikpapan,Kalimantan Timur,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-07,Banjir,Sidenreng Rappang,Sulawesi Selatan,1,0,0,5,1424,3,2024,8,Kemarau,True
2024-08-07,Banjir,Morowali Utara,Sulawesi Tengah,0,0,0,0,300,0,2024,8,Kemarau,True
2024-08-07,Banjir,Halmahera Timur,Maluku Utara,0,0,0,0,35,0,2024,8,Kemarau,True
2024-08-07,Banjir,Halmahera Tengah,Maluku Utara,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-07,Banjir,Tanah Laut,Kalimantan Selatan,0,0,0,0,244,0,2024,8,Kemarau,True
2024-08-07,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,67,0,2024,8,Kemarau,True
2024-08-07,Banjir,Bone Bolango,Gorontalo,0,0,0,0,24,0,2024,8,Kemarau,True
2024-08-06,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,3088,0,2024,8,Kemarau,True
2024-08-06,Banjir,Agam,Sumatera Barat,1,0,0,0,0,0,2024,8,Kemarau,True
2024-08-06,Banjir,Luwu,Sulawesi Selatan,0,0,0,0,375,0,2024,8,Kemarau,True
2024-08-04,Banjir,Seram Bagian Barat,Maluku,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-03,Banjir,Bogor,Jawa Barat,0,0,0,0,0,0,2024,8,Kemarau,True
2024-08-02,Banjir,Dogiyai,Papua Tengah,4,1,1,0,0,0,2024,8,Kemarau,True
2024-08-01,Banjir,Wajo,Sulawesi Selatan,0,0,0,0,1622,0,2024,8,Kemarau,True
2024-08-01,Banjir,Bogor,Jawa Barat,0,0,0,1,0,0,2024,8,Kemarau,True
2024-07-30,Banjir,Konawe Utara,Sulawesi Tenggara,0,0,0,0,1252,0,2024,7,Kemarau,True
2024-07-23,Banjir,Gorontalo,Gorontalo,0,0,0,0,1309,0,2024,7,Kemarau,True
2024-07-22,Banjir,Halmahera Timur,Maluku Utara,0,0,0,7,40,0,2024,7,Kemarau,True
2024-07-21,Banjir,Halmahera Timur,Maluku Utara,0,0,0,5,522,0,2024,7,Kemarau,True
2024-07-21,Banjir,Halmahera Tengah,Maluku Utara,0,0,0,0,673,0,2024,7,Kemarau,True
2024-07-18,Banjir,Penajam Paser Utara,Kalimantan Timur,0,0,0,0,62,0,2024,7,Kemarau,True
2024-07-16,Banjir,Luwu,Sulawesi Selatan,0,0,0,0,347,0,2024,7,Kemarau,True
2024-07-15,Banjir,Luwu Utara,Sulawesi Selatan,0,0,0,0,1289,0,2024,7,Kemarau,True
2024-07-14,Banjir,Mimika,Papua Tengah,7,0,0,0,0,0,2024,7,Kemarau,True
2024-07-13,Banjir,Nunukan,Kalimantan Utara,0,0,0,0,238,0,2024,7,Kemarau,True
2024-07-12,Banjir,Malinau,Kalimantan Utara,0,0,0,0,3958,0,2024,7,Kemarau,True
2024-07-12,Banjir,Buol,Sulawesi Tengah,1,0,0,0,144,0,2024,7,Kemarau,True
2024-07-10,Banjir,Banggai,Sulawesi Tengah,0,0,0,0,60,0,2024,7,Kemarau,True
2024-07-10,Banjir,Labuhanbatu Selatan,Sumatera Utara,0,0,0,0,31,0,2024,7,Kemarau,True
2024-07-10,Banjir,Kota Samarinda,Kalimantan Timur,0,0,0,0,16,0,2024,7,Kemarau,True
2024-07-10,Banjir,Maluku Tengah,Maluku,0,0,0,0,28,0,2024,7,Kemarau,True
2024-07-10,Banjir,Seram Bagian Barat,Maluku,0,0,0,0,560,0,2024,7,Kemarau,True
2024-07-10,Banjir,Boalemo,Gorontalo,0,0,0,0,0,0,2024,7,Kemarau,True
2024-07-10,Banjir,Kota Gorontalo,Gorontalo,1,0,227,0,4686,0,2024,7,Kemarau,True
2024-07-09,Banjir,Banyuasin,Sumatera Selatan,0,0,0,0,187,0,2024,7,Kemarau,True
2024-07-08,Banjir,Dharmasraya,Sumatera Barat,1,0,0,32,36,0,2024,7,Kemarau,True
2024-07-08,Banjir,Banggai,Sulawesi Tengah,0,0,0,0,160,0,2024,7,Kemarau,True
2024-07-08,Banjir,Morowali,Sulawesi Tengah,0,0,0,0,27,0,2024,7,Kemarau,True
2024-07-08,Banjir,Kota Samarinda,Kalimantan Timur,0,0,0,0,93,0,2024,7,Kemarau,True
2024-07-08,Banjir,Halmahera Selatan,Maluku Utara,0,0,0,0,0,0,2024,7,Kemarau,True
